"Filename","RecSN","DT","FracSec","Hex","CRC","validFlag","TagAmp","NBW","nPRI","dtf","tdiff","winmax"
"2015-6034170371415","2015-6034","02/07/2017 06:18:05",0.526469,"366A","79",0,76,0,5,2017-02-07 06:18:05,NA,2017-02-07 06:19:24
"2015-6034170371415","2015-6034","02/12/2017 21:21:40",0.571783,"366A","1E",0,84,0,5,2017-02-12 21:21:40,486215.045314074,2017-02-12 21:22:59
"2015-6034170371415","2015-6034","02/12/2017 12:31:10",0.739893,"366B","E1",0,89,0,5,2017-02-12 12:31:10,NA,2017-02-12 12:32:29
"2015-6034170371415","2015-6034","02/06/2017 15:23:54",0.380197,"366D","0A",0,90,8,5,2017-02-06 15:23:54,NA,2017-02-06 15:25:13
"2015-6034170371415","2015-6034","02/06/2017 23:37:07",0.757178,"366D","F4",0,84,0,5,2017-02-06 23:37:07,29593.37698102,2017-02-06 23:38:26
"2015-6034170371415","2015-6034","02/09/2017 06:24:37",0.635047,"366D","58",0,91,1,5,2017-02-09 06:24:37,197249.877868891,2017-02-09 06:25:56
"2015-6034170371415","2015-6034","02/11/2017 04:03:05",0.440468,"366D","BD",0,80,0,5,2017-02-11 04:03:05,164307.805421114,2017-02-11 04:04:24
"2015-6034170371415","2015-6034","02/13/2017 05:37:56",0.143132,"3675","7D",0,87,0,5,2017-02-13 05:37:56,NA,2017-02-13 05:39:15
"2015-6034170371415","2015-6034","02/13/2017 22:08:20",0.248375,"3675","BF",0,80,0,5,2017-02-13 22:08:20,59424.1052429676,2017-02-13 22:09:39
"2015-6034170371415","2015-6034","02/06/2017 21:06:02",0.31309,"3685","ED",0,82,0,5,2017-02-06 21:06:02,NA,2017-02-06 21:07:21
"2015-6034170371415","2015-6034","02/10/2017 09:22:41",0.305185,"368A","3D",0,78,0,5,2017-02-10 09:22:41,NA,2017-02-10 09:24:00
"2015-6034170371415","2015-6034","02/11/2017 04:42:02",0.962693,"368A","6B",0,102,0,5,2017-02-11 04:42:02,69561.6575078964,2017-02-11 04:43:21
"2015-6034170371415","2015-6034","02/08/2017 03:25:01",0.868361,"368B","F9",0,89,0,5,2017-02-08 03:25:01,NA,2017-02-08 03:26:20
"2015-6034170371415","2015-6034","02/13/2017 20:28:00",0.854921,"3691","E1",0,126,50,5,2017-02-13 20:28:00,NA,2017-02-13 20:29:19
"2015-6034170371415","2015-6034","02/07/2017 15:30:45",0.56817,"3693","E2",0,88,0,5,2017-02-07 15:30:45,NA,2017-02-07 15:32:04
"2015-6034170371415","2015-6034","02/09/2017 23:00:56",0.553354,"3694","D5",0,83,0,5,2017-02-09 23:00:56,NA,2017-02-09 23:02:15
"2015-6034170371415","2015-6034","02/14/2017 09:29:16",0.670475,"3694","D7",0,103,21,5,2017-02-14 09:29:16,383300.117120981,2017-02-14 09:30:35
"2015-6034170371415","2015-6034","02/07/2017 20:55:27",0.858397,"3697","2B",0,77,0,5,2017-02-07 20:55:27,NA,2017-02-07 20:56:46
"2015-6034170371415","2015-6034","02/10/2017 04:12:23",0.123706,"3697","AC",0,85,0,5,2017-02-10 04:12:23,199015.265309095,2017-02-10 04:13:42
"2015-6034170371415","2015-6034","02/10/2017 23:58:51",0.098788,"3697","7D",0,91,0,5,2017-02-10 23:58:51,71187.9750819206,2017-02-11 00:00:10
"2015-6034170371415","2015-6034","02/11/2017 14:53:30",0.670804,"369B","E1",0,79,3,5,2017-02-11 14:53:30,NA,2017-02-11 14:54:49
"2015-6034170371415","2015-6034","02/13/2017 20:25:25",0.400033,"369B","73",0,128,62,5,2017-02-13 20:25:25,192714.729228973,2017-02-13 20:26:44
"2015-6034170371415","2015-6034","02/07/2017 02:42:51",0.492748,"369D","A4",0,88,0,5,2017-02-07 02:42:51,NA,2017-02-07 02:44:10
"2015-6034170371415","2015-6034","02/10/2017 02:10:29",0.455679,"369D","B3",0,86,0,5,2017-02-10 02:10:29,257257.962930918,2017-02-10 02:11:48
"2015-6034170371415","2015-6034","05/06/2017 02:28:15",0.876251,"369D","CB",1,465,676,5,2017-05-06 02:28:15,7345066.42057204,2017-05-06 02:29:34
"2015-6034170371415","2015-6034","02/11/2017 23:14:45",0.861191,"36A1","02",0,89,0,5,2017-02-11 23:14:45,NA,2017-02-11 23:16:04
"2015-6034170371415","2015-6034","02/13/2017 07:53:07",0.499119,"36A4","C3",0,105,16,5,2017-02-13 07:53:07,NA,2017-02-13 07:54:26
"2015-6034170371415","2015-6034","02/13/2017 11:07:06",0.883793,"36A4","A2",0,109,64,5,2017-02-13 11:07:06,11639.3846740723,2017-02-13 11:08:25
"2015-6034170371415","2015-6034","02/13/2017 15:17:34",0.545603,"36A4","E3",0,118,33,5,2017-02-13 15:17:34,15027.6618099213,2017-02-13 15:18:53
"2015-6034170371415","2015-6034","02/14/2017 05:42:08",0.211574,"36A4","21",0,88,8,5,2017-02-14 05:42:08,51873.6659710407,2017-02-14 05:43:27
"2015-6034170371415","2015-6034","02/14/2017 02:22:11",0.696019,"36A5","97",0,123,47,5,2017-02-14 02:22:11,NA,2017-02-14 02:23:30
"2015-6034170371415","2015-6034","02/11/2017 13:19:54",0.61726,"36A8","41",0,73,7,5,2017-02-11 13:19:54,NA,2017-02-11 13:21:13
"2015-6034170371415","2015-6034","02/13/2017 01:42:32",0.605655,"36A8","B0",0,102,0,5,2017-02-13 01:42:32,130957.988394976,2017-02-13 01:43:51
"2015-6034170371415","2015-6034","02/13/2017 04:14:48",0.762085,"36A9","A7",0,92,0,5,2017-02-13 04:14:48,NA,2017-02-13 04:16:07
"2015-6034170371415","2015-6034","02/13/2017 12:45:28",0.930447,"36A9","71",0,102,4,5,2017-02-13 12:45:28,30640.1683621407,2017-02-13 12:46:47
"2015-6034170371415","2015-6034","02/12/2017 03:51:55",0.691149,"36AB","80",0,83,0,5,2017-02-12 03:51:55,NA,2017-02-12 03:53:14
"2015-6034170371415","2015-6034","02/14/2017 09:37:58",0.778527,"36B1","ED",0,114,21,5,2017-02-14 09:37:58,NA,2017-02-14 09:39:17
"2015-6034170371415","2015-6034","02/07/2017 04:24:10",0.384093,"36B2","90",0,76,0,5,2017-02-07 04:24:10,NA,2017-02-07 04:25:29
"2015-6034170371415","2015-6034","02/09/2017 04:53:57",0.556377,"36B2","59",0,95,0,5,2017-02-09 04:53:57,174587.172283888,2017-02-09 04:55:16
"2015-6034170371415","2015-6034","02/13/2017 20:13:38",0.630129,"36B3","CA",0,104,50,5,2017-02-13 20:13:38,NA,2017-02-13 20:14:57
"2015-6034170371415","2015-6034","02/12/2017 23:48:01",0.087482,"36B4","54",0,94,0,5,2017-02-12 23:48:01,NA,2017-02-12 23:49:20
"2015-6034170371415","2015-6034","02/14/2017 05:56:52",0.487484,"36B4","A7",0,86,14,5,2017-02-14 05:56:52,108531.400002003,2017-02-14 05:58:11
"2015-6034170371415","2015-6034","02/12/2017 15:33:15",0.460045,"36B5","78",0,96,0,5,2017-02-12 15:33:15,NA,2017-02-12 15:34:34
"2015-6034170371415","2015-6034","02/12/2017 22:35:29",0.829743,"36B5","D1",0,83,0,5,2017-02-12 22:35:29,25334.3696978092,2017-02-12 22:36:48
"2015-6034170371415","2015-6034","02/14/2017 00:45:21",0.575225,"36B9","9F",0,106,6,5,2017-02-14 00:45:21,NA,2017-02-14 00:46:40
"2015-6034170371415","2015-6034","02/06/2017 21:25:53",0.245093,"36BA","11",0,86,0,5,2017-02-06 21:25:53,NA,2017-02-06 21:27:12
"2015-6034170371415","2015-6034","02/10/2017 16:00:05",0.791703,"36BA","F6",0,100,8,5,2017-02-10 16:00:05,326052.546609879,2017-02-10 16:01:24
"2015-6034170371415","2015-6034","02/12/2017 21:24:49",0.391385,"36BA","C1",0,104,0,5,2017-02-12 21:24:49,192283.599682093,2017-02-12 21:26:08
"2015-6034170371415","2015-6034","02/14/2017 03:16:55",0.592191,"36BA","D4",0,92,6,5,2017-02-14 03:16:55,107526.200805902,2017-02-14 03:18:14
"2015-6034170371415","2015-6034","02/11/2017 01:48:17",0.616925,"36BB","95",0,85,0,5,2017-02-11 01:48:17,NA,2017-02-11 01:49:36
"2015-6034170371415","2015-6034","02/12/2017 20:22:30",0.66802,"36BD","A0",0,84,0,5,2017-02-12 20:22:30,NA,2017-02-12 20:23:49
"2015-6034170371415","2015-6034","02/13/2017 20:25:44",0.196147,"36BD","2F",0,134,56,5,2017-02-13 20:25:44,86593.528126955,2017-02-13 20:27:03
"2015-6034170371415","2015-6034","02/12/2017 14:44:50",0.527137,"36C5","3E",0,78,0,5,2017-02-12 14:44:50,NA,2017-02-12 14:46:09
"2015-6034170371415","2015-6034","02/07/2017 08:21:29",0.214273,"36C9","18",0,85,0,5,2017-02-07 08:21:29,NA,2017-02-07 08:22:48
"2015-6034170371415","2015-6034","02/10/2017 05:44:05",0.557804,"36C9","09",0,84,0,5,2017-02-10 05:44:05,249756.343531132,2017-02-10 05:45:24
"2015-6034170371415","2015-6034","02/12/2017 05:06:34",0.02586,"36CA","DF",0,89,0,5,2017-02-12 05:06:34,NA,2017-02-12 05:07:53
"2015-6034170371415","2015-6034","02/12/2017 07:10:05",0.730052,"36CA","5E",0,83,0,5,2017-02-12 07:10:05,7411.70419192314,2017-02-12 07:11:24
"2015-6034170371415","2015-6034","02/12/2017 20:10:43",0.881484,"36CA","5C",0,96,0,5,2017-02-12 20:10:43,46838.1514320374,2017-02-12 20:12:02
"2015-6034170371415","2015-6034","02/06/2017 21:16:59",0.571383,"36CD","69",0,70,0,5,2017-02-06 21:16:59,NA,2017-02-06 21:18:18
"2015-6034170371415","2015-6034","02/09/2017 10:43:49",0.623321,"36CD","DB",0,91,6,5,2017-02-09 10:43:49,221210.051938057,2017-02-09 10:45:08
"2015-6034170371415","2015-6034","02/12/2017 19:52:22",0.25289,"36CD","54",0,102,0,5,2017-02-12 19:52:22,292112.629569054,2017-02-12 19:53:41
"2015-6034170371415","2015-6034","02/13/2017 05:27:17",0.796369,"36D3","0F",0,92,0,5,2017-02-13 05:27:17,NA,2017-02-13 05:28:36
"2015-6034170371415","2015-6034","02/10/2017 16:38:14",0.633346,"36D4","C8",0,93,9,5,2017-02-10 16:38:14,NA,2017-02-10 16:39:33
"2015-6034170371415","2015-6034","02/13/2017 01:09:34",0.660309,"36D4","A9",0,88,0,5,2017-02-13 01:09:34,203480.026962996,2017-02-13 01:10:53
"2015-6034170371415","2015-6034","02/13/2017 09:55:35",0.951499,"36D4","54",0,103,28,5,2017-02-13 09:55:35,31561.291189909,2017-02-13 09:56:54
"2015-6034170371415","2015-6034","02/13/2017 10:12:09",0.61327,"36D4","C3",0,125,42,5,2017-02-13 10:12:09,993.661771059036,2017-02-13 10:13:28
"2015-6034170371415","2015-6034","02/13/2017 20:19:36",0.27882,"36D4","E0",0,122,61,5,2017-02-13 20:19:36,36446.6655499935,2017-02-13 20:20:55
"2015-6034170371415","2015-6034","02/13/2017 20:24:58",0.381572,"36D4","2E",0,127,56,5,2017-02-13 20:24:58,322.102751970291,2017-02-13 20:26:17
"2015-6034170371415","2015-6034","02/07/2017 06:51:30",0.21622,"36D7","3F",0,92,0,5,2017-02-07 06:51:30,NA,2017-02-07 06:52:49
"2015-6034170371415","2015-6034","02/14/2017 01:27:45",0.925812,"36D7","85",0,95,8,5,2017-02-14 01:27:45,585375.709592104,2017-02-14 01:29:04
"2015-6034170371415","2015-6034","02/08/2017 12:22:39",0.775573,"36DA","D6",0,96,8,5,2017-02-08 12:22:39,NA,2017-02-08 12:23:58
"2015-6034170371415","2015-6034","02/12/2017 08:32:01",0.984655,"36DB","F0",0,82,0,5,2017-02-12 08:32:01,NA,2017-02-12 08:33:20
"2015-6034170371415","2015-6034","02/13/2017 01:22:50",0.123903,"36DB","24",0,77,0,5,2017-02-13 01:22:50,60648.1392481327,2017-02-13 01:24:09
"2015-6034170371415","2015-6034","02/13/2017 20:26:12",0.314081,"36DB","48",0,136,53,5,2017-02-13 20:26:12,68602.1901779175,2017-02-13 20:27:31
"2015-6034170371415","2015-6034","02/14/2017 02:22:15",0.310371,"36DB","A7",0,134,52,5,2017-02-14 02:22:15,21362.9962899685,2017-02-14 02:23:34
"2015-6034170371415","2015-6034","02/13/2017 18:08:30",0.5229,"36DD","04",0,83,8,5,2017-02-13 18:08:30,NA,2017-02-13 18:09:49
"2015-6034170371415","2015-6034","02/13/2017 20:25:01",0.404483,"36DD","D0",0,141,63,5,2017-02-13 20:25:01,8190.88158297539,2017-02-13 20:26:20
"2015-6034170371415","2015-6034","02/12/2017 00:12:33",0.486546,"36E5","22",0,75,0,5,2017-02-12 00:12:33,NA,2017-02-12 00:13:52
"2015-6034170371415","2015-6034","02/12/2017 22:26:17",0.142277,"36E5","A0",0,72,0,5,2017-02-12 22:26:17,80023.6557309628,2017-02-12 22:27:36
"2015-6034170371415","2015-6034","02/14/2017 08:23:06",0.502318,"36E9","87",0,122,34,5,2017-02-14 08:23:06,NA,2017-02-14 08:24:25
"2015-6034170371415","2015-6034","02/10/2017 15:22:09",0.26674,"36EA","3F",0,90,6,5,2017-02-10 15:22:09,NA,2017-02-10 15:23:28
"2015-6034170371415","2015-6034","02/06/2017 22:03:47",0.154359,"36EB","08",0,84,0,5,2017-02-06 22:03:47,NA,2017-02-06 22:05:06
"2015-6034170371415","2015-6034","02/10/2017 08:13:41",0.33122,"36EB","BB",0,83,0,5,2017-02-10 08:13:41,295794.176860809,2017-02-10 08:15:00
"2015-6034170371415","2015-6034","02/13/2017 17:47:47",0.857265,"36EB","0C",0,103,6,5,2017-02-13 17:47:47,293646.526045084,2017-02-13 17:49:06
"2015-6034170371415","2015-6034","02/11/2017 08:15:59",0.736954,"36ED","3F",0,74,0,5,2017-02-11 08:15:59,NA,2017-02-11 08:17:18
"2015-6034170371415","2015-6034","02/14/2017 01:06:40",0.144433,"36ED","10",0,84,7,5,2017-02-14 01:06:40,233440.407479048,2017-02-14 01:07:59
"2015-6034170371415","2015-6034","02/14/2017 02:16:12",0.990166,"36ED","75",0,122,47,5,2017-02-14 02:16:12,4172.84573292732,2017-02-14 02:17:31
"2015-6034170371415","2015-6034","02/12/2017 12:32:36",0.424977,"3725","1D",0,93,0,5,2017-02-12 12:32:36,NA,2017-02-12 12:33:55
"2015-6034170371415","2015-6034","02/14/2017 00:46:11",0.216681,"3725","FE",0,88,6,5,2017-02-14 00:46:11,130414.791703939,2017-02-14 00:47:30
"2015-6034170371415","2015-6034","02/07/2017 02:25:32",0.31658,"372B","24",0,86,0,5,2017-02-07 02:25:32,NA,2017-02-07 02:26:51
"2015-6034170371415","2015-6034","02/07/2017 19:18:56",0.112767,"372B","10",0,100,2,5,2017-02-07 19:18:56,60803.796186924,2017-02-07 19:20:15
"2015-6034170371415","2015-6034","02/09/2017 18:02:41",0.821036,"372D","5C",0,105,8,5,2017-02-09 18:02:41,NA,2017-02-09 18:04:00
"2015-6034170371415","2015-6034","02/11/2017 19:30:16",0.160865,"374A","86",0,89,0,5,2017-02-11 19:30:16,NA,2017-02-11 19:31:35
"2015-6034170371415","2015-6034","02/13/2017 02:50:21",0.864465,"374A","B4",0,89,0,5,2017-02-13 02:50:21,112805.70359993,2017-02-13 02:51:40
"2015-6034170371415","2015-6034","02/14/2017 03:54:55",0.740439,"374A","70",0,95,8,5,2017-02-14 03:54:55,90273.8759739399,2017-02-14 03:56:14
"2015-6034170371415","2015-6034","02/09/2017 23:53:49",0.555842,"374B","E3",0,76,0,5,2017-02-09 23:53:49,NA,2017-02-09 23:55:08
"2015-6034170371415","2015-6034","02/11/2017 04:52:22",0.741146,"374D","06",0,76,0,5,2017-02-11 04:52:22,NA,2017-02-11 04:53:41
"2015-6034170371415","2015-6034","02/12/2017 03:24:01",0.780209,"374D","FD",0,90,0,5,2017-02-12 03:24:01,81099.0390629768,2017-02-12 03:25:20
"2015-6034170371415","2015-6034","02/14/2017 02:31:55",0.112983,"374D","BC",0,103,48,5,2017-02-14 02:31:55,169673.332773924,2017-02-14 02:33:14
"2015-6034170371415","2015-6034","02/08/2017 04:48:30",0.349089,"3751","7E",0,90,0,5,2017-02-08 04:48:30,NA,2017-02-08 04:49:49
"2015-6034170371415","2015-6034","02/13/2017 20:05:04",0.282548,"3751","2D",0,112,61,5,2017-02-13 20:05:04,486993.933459044,2017-02-13 20:06:23
"2015-6034170371415","2015-6034","02/14/2017 02:34:45",0.701705,"3751","B4",0,114,35,5,2017-02-14 02:34:45,23381.4191570282,2017-02-14 02:36:04
"2015-6034170371415","2015-6034","02/06/2017 21:05:48",0.516263,"3755","69",0,98,0,5,2017-02-06 21:05:48,NA,2017-02-06 21:07:07
"2015-6034170371415","2015-6034","02/07/2017 01:38:16",0.161373,"3757","9D",0,88,0,5,2017-02-07 01:38:16,NA,2017-02-07 01:39:35
"2015-6034170371415","2015-6034","02/07/2017 09:21:52",0.361337,"3757","C9",0,88,0,5,2017-02-07 09:21:52,27816.1999640465,2017-02-07 09:23:11
"2015-6034170371415","2015-6034","02/09/2017 01:21:42",0.096186,"3757","61",0,104,0,5,2017-02-09 01:21:42,143989.734848976,2017-02-09 01:23:01
"2015-6034170371415","2015-6034","02/09/2017 07:10:00",0.757578,"3757","AB",0,104,0,5,2017-02-09 07:10:00,20898.6613919735,2017-02-09 07:11:19
"2015-6034170371415","2015-6034","02/06/2017 22:52:06",0.137351,"375A","F9",0,77,0,5,2017-02-06 22:52:06,NA,2017-02-06 22:53:25
"2015-6034170371415","2015-6034","02/07/2017 04:20:55",0.801756,"375A","00",0,94,0,5,2017-02-07 04:20:55,19729.6644048691,2017-02-07 04:22:14
"2015-6034170371415","2015-6034","02/09/2017 21:22:04",0.777492,"375A","B2",0,76,0,5,2017-02-09 21:22:04,234068.975736141,2017-02-09 21:23:23
"2015-6034170371415","2015-6034","02/12/2017 19:31:22",0.486535,"3765","4A",0,82,0,5,2017-02-12 19:31:22,NA,2017-02-12 19:32:41
"2015-6034170371415","2015-6034","02/10/2017 06:22:57",0.499717,"3769","72",0,87,0,5,2017-02-10 06:22:57,NA,2017-02-10 06:24:16
"2015-6034170371415","2015-6034","02/11/2017 20:06:59",0.331239,"3769","D4",0,82,0,5,2017-02-11 20:06:59,135841.831521988,2017-02-11 20:08:18
"2015-6034170371415","2015-6034","02/12/2017 07:04:20",0.00877,"3769","16",0,74,0,5,2017-02-12 07:04:20,39440.677531004,2017-02-12 07:05:39
"2015-6034170371415","2015-6034","02/13/2017 17:06:00",0.404182,"376A","87",0,99,21,5,2017-02-13 17:06:00,NA,2017-02-13 17:07:19
"2015-6034170371415","2015-6034","02/13/2017 20:28:19",0.4787,"376B","DA",0,130,48,5,2017-02-13 20:28:19,NA,2017-02-13 20:29:38
"2015-6034170371415","2015-6034","02/08/2017 05:52:43",0.947426,"3775","A5",0,94,0,5,2017-02-08 05:52:43,NA,2017-02-08 05:54:02
"2015-6034170371415","2015-6034","02/13/2017 03:29:07",0.018799,"3795","EE",0,84,0,5,2017-02-13 03:29:07,NA,2017-02-13 03:30:26
"2015-6034170371415","2015-6034","02/07/2017 08:40:03",0.811789,"37A5","02",0,79,0,5,2017-02-07 08:40:03,NA,2017-02-07 08:41:22
"2015-6034170371415","2015-6034","02/11/2017 07:52:54",0.673559,"37AD","DC",0,98,0,5,2017-02-11 07:52:54,NA,2017-02-11 07:54:13
"2015-6034170371415","2015-6034","02/06/2017 20:47:38",0.395866,"37B5","1F",0,87,0,5,2017-02-06 20:47:38,NA,2017-02-06 20:48:57
"2015-6034170371415","2015-6034","02/12/2017 21:22:53",0.676229,"37B5","C5",0,74,0,5,2017-02-12 21:22:53,520515.280363083,2017-02-12 21:24:12
"2015-6034170371415","2015-6034","02/14/2017 02:16:44",0.427559,"37B5","97",0,138,39,5,2017-02-14 02:16:44,104030.751329899,2017-02-14 02:18:03
"2015-6034170371415","2015-6034","02/11/2017 03:58:30",0.386154,"3895","CC",0,86,0,5,2017-02-11 03:58:30,NA,2017-02-11 03:59:49
"2015-6034170371415","2015-6034","02/13/2017 13:14:39",0.753895,"3895","DE",0,108,9,5,2017-02-13 13:14:39,206169.367741108,2017-02-13 13:15:58
"2015-6034170371415","2015-6034","02/10/2017 06:39:25",0.744727,"38A9","E3",0,72,0,5,2017-02-10 06:39:25,NA,2017-02-10 06:40:44
"2015-6034170371415","2015-6034","02/11/2017 23:02:18",0.965077,"38A9","B4",0,76,0,5,2017-02-11 23:02:18,145373.220350027,2017-02-11 23:03:37
"2015-6034170371415","2015-6034","02/12/2017 08:56:30",0.814007,"38AD","9B",0,76,0,5,2017-02-12 08:56:30,NA,2017-02-12 08:57:49
"2015-6034170371415","2015-6034","02/13/2017 02:56:16",0.963631,"3915","2F",0,103,0,5,2017-02-13 02:56:16,NA,2017-02-13 02:57:35
"2015-6034170371415","2015-6034","02/14/2017 02:21:50",0.853147,"3915","F4",0,127,55,5,2017-02-14 02:21:50,84333.8895161152,2017-02-14 02:23:09
"2015-6034170371415","2015-6034","02/14/2017 09:26:58",0.926809,"3925","2D",0,103,21,5,2017-02-14 09:26:58,NA,2017-02-14 09:28:17
"2015-6034170371415","2015-6034","02/10/2017 02:00:01",0.257426,"392A","C2",0,84,0,5,2017-02-10 02:00:01,NA,2017-02-10 02:01:20
"2015-6034170371415","2015-6034","02/10/2017 09:45:04",0.16841,"392B","98",0,80,2,5,2017-02-10 09:45:04,NA,2017-02-10 09:46:23
"2015-6034170371415","2015-6034","02/13/2017 03:39:41",0.182271,"392B","6B",0,76,0,5,2017-02-13 03:39:41,237277.013860941,2017-02-13 03:41:00
"2015-6034170371415","2015-6034","02/13/2017 20:13:59",0.643204,"392B","0D",0,121,57,5,2017-02-13 20:13:59,59658.46093297,2017-02-13 20:15:18
"2015-6034170371415","2015-6034","02/13/2017 20:18:21",0.445764,"392B","F1",0,123,55,5,2017-02-13 20:18:21,261.802560091019,2017-02-13 20:19:40
"2015-6034170371415","2015-6034","02/14/2017 08:08:46",0.222515,"392D","49",0,128,36,5,2017-02-14 08:08:46,NA,2017-02-14 08:10:05
"2015-6034170371415","2015-6034","02/13/2017 08:21:37",0.947454,"3935","19",0,92,7,5,2017-02-13 08:21:37,NA,2017-02-13 08:22:56
"2015-6034170371415","2015-6034","02/12/2017 11:42:56",0.409201,"3945","6E",0,76,0,5,2017-02-12 11:42:56,NA,2017-02-12 11:44:15
"2015-6034170371415","2015-6034","02/13/2017 10:22:23",0.325799,"3945","9B",0,146,83,5,2017-02-13 10:22:23,81566.9165980816,2017-02-13 10:23:42
"2015-6034170371415","2015-6034","02/13/2017 23:56:40",0.046681,"3945","20",0,93,1,5,2017-02-13 23:56:40,48856.7208819389,2017-02-13 23:57:59
"2015-6034170371415","2015-6034","02/12/2017 07:51:54",0.393575,"394D","3E",0,91,0,5,2017-02-12 07:51:54,NA,2017-02-12 07:53:13
"2015-6034170371415","2015-6034","02/06/2017 21:48:32",0.091258,"3952","E2",0,98,0,5,2017-02-06 21:48:32,NA,2017-02-06 21:49:51
"2015-6034170371415","2015-6034","04/07/2017 20:38:09",0.8368,"3952","58",1,760,134,5,2017-04-07 20:38:09,5179777.74554205,2017-04-07 20:39:28
"2015-6034170371415","2015-6034","04/07/2017 20:41:07",0.12803,"3952","58",1,571,272,5,2017-04-07 20:41:07,55.7351319789886,2017-04-07 20:42:26
"2015-6034170371415","2015-6034","04/07/2017 20:41:42",0.581718,"3952","58",1,378,167,5,2017-04-07 20:41:42,35.4536879062653,2017-04-07 20:43:01
"2015-6034170371415","2015-6034","02/13/2017 06:39:25",0.939439,"3955","AE",0,92,7,5,2017-02-13 06:39:25,NA,2017-02-13 06:40:44
"2015-6034170371415","2015-6034","02/13/2017 05:02:47",0.007465,"3956","09",0,72,0,5,2017-02-13 05:02:47,NA,2017-02-13 05:04:06
"2015-6034170371415","2015-6034","05/31/2017 19:06:32",0.136074,"3957","67",1,78,15,5,2017-05-31 19:06:32,NA,2017-05-31 19:07:51
"2015-6034170371415","2015-6034","02/11/2017 06:36:06",0.711709,"395A","96",0,96,0,5,2017-02-11 06:36:06,NA,2017-02-11 06:37:25
"2015-6034170371415","2015-6034","02/13/2017 15:09:47",0.70427,"395A","FC",0,104,40,5,2017-02-13 15:09:47,203620.992560863,2017-02-13 15:11:06
"2015-6034170371415","2015-6034","04/03/2017 14:52:46",0.802862,"395A","9A",1,896,287,5,2017-04-03 14:52:46,4232579.09859204,2017-04-03 14:54:05
"2015-6034170371415","2015-6034","02/11/2017 13:08:35",0.946748,"395B","1D",0,101,8,5,2017-02-11 13:08:35,NA,2017-02-11 13:09:54
"2015-6034170371415","2015-6034","02/07/2017 05:17:44",0.377041,"3965","08",0,84,0,5,2017-02-07 05:17:44,NA,2017-02-07 05:19:03
"2015-6034170371415","2015-6034","02/12/2017 06:49:13",0.6117,"3965","21",0,91,0,5,2017-02-12 06:49:13,437489.234658957,2017-02-12 06:50:32
"2015-6034170371415","2015-6034","02/14/2017 02:30:51",0.653163,"3965","48",0,119,44,5,2017-02-14 02:30:51,157298.041462898,2017-02-14 02:32:10
"2015-6034170371415","2015-6034","02/06/2017 17:53:50",0.200837,"396A","A4",0,83,0,5,2017-02-06 17:53:50,NA,2017-02-06 17:55:09
"2015-6034170371415","2015-6034","02/12/2017 13:25:18",0.807719,"396A","26",0,69,0,5,2017-02-12 13:25:18,502288.606882095,2017-02-12 13:26:37
"2015-6034170371415","2015-6034","02/10/2017 07:37:07",0.137042,"396B","0C",0,74,0,5,2017-02-10 07:37:07,NA,2017-02-10 07:38:26
"2015-6034170371415","2015-6034","02/11/2017 09:28:45",0.515586,"396B","9B",0,90,0,5,2017-02-11 09:28:45,93098.3785438538,2017-02-11 09:30:04
"2015-6034170371415","2015-6034","02/12/2017 05:04:54",0.693162,"396B","60",0,76,0,5,2017-02-12 05:04:54,70569.1775760651,2017-02-12 05:06:13
"2015-6034170371415","2015-6034","02/12/2017 22:40:40",0.99857,"396B","41",0,110,0,5,2017-02-12 22:40:40,63346.3054080009,2017-02-12 22:41:59
"2015-6034170371415","2015-6034","02/13/2017 01:05:23",0.544834,"396B","E7",0,81,0,5,2017-02-13 01:05:23,8682.54626393318,2017-02-13 01:06:42
"2015-6034170371415","2015-6034","02/09/2017 17:50:16",0.072007,"3975","8F",0,98,8,5,2017-02-09 17:50:16,NA,2017-02-09 17:51:35
"2015-6034170371415","2015-6034","02/12/2017 11:47:27",0.730353,"3975","90",0,84,0,5,2017-02-12 11:47:27,237431.658346176,2017-02-12 11:48:46
"2015-6034170371415","2015-6034","02/13/2017 11:11:18",0.635791,"3975","B2",0,99,32,5,2017-02-13 11:11:18,84230.9054379463,2017-02-13 11:12:37
"2015-6034170371415","2015-6034","02/13/2017 13:44:58",0.228711,"3975","B8",0,102,15,5,2017-02-13 13:44:58,9219.59291982651,2017-02-13 13:46:17
"2015-6034170371415","2015-6034","02/13/2017 15:55:38",0.426551,"3975","5D",0,122,41,5,2017-02-13 15:55:38,7840.19784021378,2017-02-13 15:56:57
"2015-6034170371415","2015-6034","02/13/2017 16:20:48",0.068451,"39A5","E7",0,95,16,5,2017-02-13 16:20:48,NA,2017-02-13 16:22:07
"2015-6034170371415","2015-6034","02/14/2017 00:59:56",0.157497,"39A5","7C",0,97,8,5,2017-02-14 00:59:56,31148.0890460014,2017-02-14 01:01:15
"2015-6034170371415","2015-6034","02/11/2017 13:20:49",0.078492,"39A9","AD",0,89,7,5,2017-02-11 13:20:49,NA,2017-02-11 13:22:08
"2015-6034170371415","2015-6034","02/12/2017 11:17:12",0.924297,"39A9","1F",0,78,0,5,2017-02-12 11:17:12,78983.8458051682,2017-02-12 11:18:31
"2015-6034170371415","2015-6034","02/07/2017 19:19:44",0.552077,"39AB","00",0,102,2,5,2017-02-07 19:19:44,NA,2017-02-07 19:21:03
