"Filename","RecSN","DT","FracSec","Hex","CRC","validFlag","TagAmp","NBW","nPRI","dtf","tdiff","winmax"
"2015-6034170371415","2015-6034","04/21/2017 00:51:27",0.827445,"3225","00",1,1299,316,5,2017-04-21 00:51:27,9.83076000213623,2017-04-21 00:52:46
"2015-6034170371415","2015-6034","04/21/2017 00:51:32",0.744949,"3225","00",1,1413,288,5,2017-04-21 00:51:32,4.91750407218933,2017-04-21 00:52:51
"2015-6034170371415","2015-6034","04/21/2017 00:51:37",0.664435,"3225","00",1,3331,304,5,2017-04-21 00:51:37,4.91948580741882,2017-04-21 00:52:56
"2015-6034170371415","2015-6034","04/21/2017 00:51:42",0.584339,"3225","00",1,5989,305,5,2017-04-21 00:51:42,4.91990399360657,2017-04-21 00:53:01
"2015-6034170371415","2015-6034","04/21/2017 00:51:47",0.504325,"3225","00",1,2667,270,5,2017-04-21 00:51:47,4.91998600959778,2017-04-21 00:53:06
"2015-6034170371415","2015-6034","04/21/2017 00:51:52",0.423941,"3225","00",1,8073,313,5,2017-04-21 00:51:52,4.91961598396301,2017-04-21 00:53:11
"2015-6034170371415","2015-6034","04/21/2017 00:51:57",0.345381,"3225","00",1,2022,316,5,2017-04-21 00:51:57,4.92144012451172,2017-04-21 00:53:16
"2015-6034170371415","2015-6034","04/21/2017 00:52:02",0.269648,"3225","00",1,3189,292,5,2017-04-21 00:52:02,4.92030215263367,2017-04-21 00:53:21
"2015-6034170371415","2015-6034","04/21/2017 00:52:07",0.193555,"3225","00",1,1501,303,5,2017-04-21 00:52:07,4.92167019844055,2017-04-21 00:53:26
"2015-6034170371415","2015-6034","04/21/2017 00:52:12",0.118096,"3225","00",1,2034,322,5,2017-04-21 00:52:12,4.92454099655151,2017-04-21 00:53:31
"2015-6034170371415","2015-6034","04/21/2017 00:52:17",0.043054,"3225","00",1,909,364,5,2017-04-21 00:52:17,4.92274498939514,2017-04-21 00:53:36
"2015-6034170371415","2015-6034","04/21/2017 00:52:21",0.966846,"3225","00",1,1532,364,5,2017-04-21 00:52:21,4.92180895805359,2017-04-21 00:53:40
"2015-6034170371415","2015-6034","04/21/2017 00:52:26",0.892947,"3225","00",1,754,417,5,2017-04-21 00:52:26,4.92456007003784,2017-04-21 00:53:45
"2015-6034170371415","2015-6034","04/21/2017 00:52:46",0.591331,"3225","00",1,966,341,5,2017-04-21 00:52:46,19.6972649097443,2017-04-21 00:54:05
"2015-6034170371415","2015-6034","04/21/2017 00:50:43",0.576422,"3225","00",1,1024,411,5,2017-04-21 00:50:43,NA,2017-04-21 00:52:02
"2015-6034170371415","2015-6034","04/19/2017 10:02:41",0.611389,"3229","A3",1,779,1237,5,2017-04-19 10:02:41,9.95471501350403,2017-04-19 10:04:00
"2015-6034170371415","2015-6034","04/19/2017 10:02:46",0.587078,"3229","A3",1,1808,390,5,2017-04-19 10:02:46,4.97568917274475,2017-04-19 10:04:05
"2015-6034170371415","2015-6034","04/19/2017 10:02:51",0.56488,"3229","A3",1,3020,395,5,2017-04-19 10:02:51,4.97638988494873,2017-04-19 10:04:10
"2015-6034170371415","2015-6034","04/19/2017 10:02:56",0.542134,"3229","A3",1,8280,430,5,2017-04-19 10:02:56,4.97536301612854,2017-04-19 10:04:15
"2015-6034170371415","2015-6034","04/19/2017 10:03:01",0.521002,"3229","A3",1,2977,464,5,2017-04-19 10:03:01,4.97886800765991,2017-04-19 10:04:20
"2015-6034170371415","2015-6034","04/19/2017 10:03:06",0.504405,"3229","A3",1,2194,476,5,2017-04-19 10:03:06,4.983402967453,2017-04-19 10:04:25
"2015-6034170371415","2015-6034","04/19/2017 10:03:11",0.48752,"3229","A3",1,2994,386,5,2017-04-19 10:03:11,4.98311495780945,2017-04-19 10:04:30
"2015-6034170371415","2015-6034","04/19/2017 10:03:16",0.472262,"3229","A3",1,913,436,5,2017-04-19 10:03:16,4.9824960231781,2017-04-19 10:04:35
"2015-6034170371415","2015-6034","04/19/2017 10:03:26",0.44553,"3229","A3",1,1265,405,5,2017-04-19 10:03:26,9.97326803207397,2017-04-19 10:04:45
"2015-6034170371415","2015-6034","04/19/2017 10:03:31",0.430786,"3229","A3",1,700,382,5,2017-04-19 10:03:31,4.98525595664978,2017-04-19 10:04:50
"2015-6034170371415","2015-6034","04/19/2017 10:03:46",0.391272,"3229","A3",1,880,539,5,2017-04-19 10:03:46,14.9604861736298,2017-04-19 10:05:05
"2015-6034170371415","2015-6034","04/19/2017 10:03:56",0.359317,"3229","A3",1,741,461,5,2017-04-19 10:03:56,9.9680449962616,2017-04-19 10:05:15
"2015-6034170371415","2015-6034","04/19/2017 10:04:01",0.343147,"3229","A3",1,640,450,5,2017-04-19 10:04:01,4.98382997512817,2017-04-19 10:05:20
"2015-6034170371415","2015-6034","04/19/2017 10:04:06",0.327429,"3229","A3",1,912,461,5,2017-04-19 10:04:06,4.98428201675415,2017-04-19 10:05:25
"2015-6034170371415","2015-6034","04/19/2017 10:02:31",0.656674,"3229","A3",1,1426,358,5,2017-04-19 10:02:31,69.6759269237518,2017-04-19 10:03:50
"2015-6034170371415","2015-6034","03/31/2017 17:50:42",0.23321,"3235","9D",1,683,466,5,2017-03-31 17:50:42,5.03615999221802,2017-03-31 17:52:01
"2015-6034170371415","2015-6034","03/31/2017 17:50:47",0.269787,"3235","9D",1,1266,592,5,2017-03-31 17:50:47,5.03657698631287,2017-03-31 17:52:06
"2015-6034170371415","2015-6034","03/31/2017 17:51:02",0.377379,"3235","9D",1,794,627,5,2017-03-31 17:51:02,15.1075918674469,2017-03-31 17:52:21
"2015-6034170371415","2015-6034","03/31/2017 17:51:07",0.413549,"3235","9D",1,3704,640,5,2017-03-31 17:51:07,5.03617000579834,2017-03-31 17:52:26
"2015-6034170371415","2015-6034","03/31/2017 17:51:12",0.451091,"3235","9D",1,3360,496,5,2017-03-31 17:51:12,5.03754210472107,2017-03-31 17:52:31
"2015-6034170371415","2015-6034","03/31/2017 17:51:17",0.491245,"3235","9D",1,3477,528,5,2017-03-31 17:51:17,5.04015398025513,2017-03-31 17:52:36
"2015-6034170371415","2015-6034","03/31/2017 17:51:22",0.531902,"3235","9D",1,3720,592,5,2017-03-31 17:51:22,5.04065704345703,2017-03-31 17:52:41
"2015-6034170371415","2015-6034","03/31/2017 17:51:27",0.574072,"3235","9D",1,2286,550,5,2017-03-31 17:51:27,5.04216980934143,2017-03-31 17:52:46
"2015-6034170371415","2015-6034","03/31/2017 17:51:32",0.615277,"3235","9D",1,3288,465,5,2017-03-31 17:51:32,5.04120516777039,2017-03-31 17:52:51
"2015-6034170371415","2015-6034","03/31/2017 17:51:37",0.656914,"3235","9D",1,1530,546,5,2017-03-31 17:51:37,5.04163694381714,2017-03-31 17:52:56
"2015-6034170371415","2015-6034","03/31/2017 17:51:47",0.736611,"3235","9D",1,1742,490,5,2017-03-31 17:51:47,10.079696893692,2017-03-31 17:53:06
"2015-6034170371415","2015-6034","03/31/2017 17:51:52",0.776482,"3235","9D",1,1422,583,5,2017-03-31 17:51:52,5.03987121582031,2017-03-31 17:53:11
"2015-6034170371415","2015-6034","03/31/2017 17:51:57",0.818675,"3235","9D",1,928,660,5,2017-03-31 17:51:57,5.0421929359436,2017-03-31 17:53:16
"2015-6034170371415","2015-6034","03/31/2017 17:52:17",0.984363,"3235","9D",1,1017,516,5,2017-03-31 17:52:17,20.1656880378723,2017-03-31 17:53:36
"2015-6034170371415","2015-6034","03/31/2017 17:50:37",0.19705,"3235","9D",1,1370,410,5,2017-03-31 17:50:37,3965198.38123608,2017-03-31 17:51:56
"2015-6034170371415","2015-6034","03/24/2017 11:59:35",0.101187,"324B","7A",1,1354,640,5,2017-03-24 11:59:35,4.90450096130371,2017-03-24 12:00:54
"2015-6034170371415","2015-6034","03/24/2017 11:59:40",0.006523,"324B","7A",1,3126,595,5,2017-03-24 11:59:40,4.90533590316772,2017-03-24 12:00:59
"2015-6034170371415","2015-6034","03/24/2017 11:59:44",0.91388,"324B","7A",1,5752,815,5,2017-03-24 11:59:44,4.90735721588135,2017-03-24 12:01:03
"2015-6034170371415","2015-6034","03/24/2017 11:59:49",0.823229,"324B","7A",1,2000,847,5,2017-03-24 11:59:49,4.90934896469116,2017-03-24 12:01:08
"2015-6034170371415","2015-6034","03/24/2017 11:59:54",0.732582,"324B","7A",1,2208,844,5,2017-03-24 11:59:54,4.90935301780701,2017-03-24 12:01:13
"2015-6034170371415","2015-6034","03/24/2017 11:59:59",0.647418,"324B","7A",1,2065,708,5,2017-03-24 11:59:59,4.91291093826294,2017-03-24 12:01:18
"2015-6034170371415","2015-6034","03/24/2017 12:00:04",0.561672,"324B","7A",1,1200,786,5,2017-03-24 12:00:04,4.91250705718994,2017-03-24 12:01:23
"2015-6034170371415","2015-6034","03/24/2017 12:00:09",0.475154,"324B","7A",1,1926,761,5,2017-03-24 12:00:09,4.91222882270813,2017-03-24 12:01:28
"2015-6034170371415","2015-6034","03/24/2017 12:00:14",0.389139,"324B","7A",1,2400,784,5,2017-03-24 12:00:14,4.91398501396179,2017-03-24 12:01:33
"2015-6034170371415","2015-6034","03/24/2017 11:59:30",0.196686,"324B","7A",1,991,743,5,2017-03-24 11:59:30,3496114.46815896,2017-03-24 12:00:49
"2015-6034170371415","2015-6034","04/04/2017 04:02:04",0.58739,"3252","7B",1,1252,322,5,2017-04-04 04:02:04,44.8720028400421,2017-04-04 04:03:23
"2015-6034170371415","2015-6034","04/04/2017 04:02:14",0.562405,"3252","7B",1,834,297,5,2017-04-04 04:02:14,9.97501516342163,2017-04-04 04:03:33
"2015-6034170371415","2015-6034","04/04/2017 04:02:19",0.548784,"3252","7B",1,1260,294,5,2017-04-04 04:02:19,4.98637890815735,2017-04-04 04:03:38
"2015-6034170371415","2015-6034","04/04/2017 04:02:24",0.535499,"3252","7B",1,872,370,5,2017-04-04 04:02:24,4.98671507835388,2017-04-04 04:03:43
"2015-6034170371415","2015-6034","04/04/2017 04:02:34",0.502536,"3252","7B",1,736,338,5,2017-04-04 04:02:34,9.96703696250916,2017-04-04 04:03:53
"2015-6034170371415","2015-6034","04/04/2017 04:02:39",0.485022,"3252","7B",1,759,358,5,2017-04-04 04:02:39,4.98248600959778,2017-04-04 04:03:58
"2015-6034170371415","2015-6034","04/04/2017 04:02:44",0.468627,"3252","7B",1,1151,357,5,2017-04-04 04:02:44,4.98222208023071,2017-04-04 04:04:03
"2015-6034170371415","2015-6034","04/04/2017 04:02:49",0.453701,"3252","7B",1,1518,285,5,2017-04-04 04:02:49,4.98507404327393,2017-04-04 04:04:08
"2015-6034170371415","2015-6034","04/04/2017 04:02:54",0.439595,"3252","7B",1,1413,295,5,2017-04-04 04:02:54,4.98302888870239,2017-04-04 04:04:13
"2015-6034170371415","2015-6034","04/04/2017 04:02:59",0.426958,"3252","7B",1,1540,283,5,2017-04-04 04:02:59,4.98383498191833,2017-04-04 04:04:18
"2015-6034170371415","2015-6034","04/04/2017 04:03:04",0.415219,"3252","7B",1,1197,260,5,2017-04-04 04:03:04,4.98393607139587,2017-04-04 04:04:23
"2015-6034170371415","2015-6034","04/04/2017 04:03:09",0.401776,"3252","7B",1,1992,358,5,2017-04-04 04:03:09,4.98655700683594,2017-04-04 04:04:28
"2015-6034170371415","2015-6034","04/04/2017 04:03:14",0.390142,"3252","7B",1,868,299,5,2017-04-04 04:03:14,4.98328804969788,2017-04-04 04:04:33
"2015-6034170371415","2015-6034","04/04/2017 04:03:19",0.382968,"3252","7B",1,2430,605,5,2017-04-04 04:03:19,4.98781394958496,2017-04-04 04:04:38
"2015-6034170371415","2015-6034","04/04/2017 04:03:24",0.367485,"3252","7B",1,1576,272,5,2017-04-04 04:03:24,4.98451709747314,2017-04-04 04:04:43
"2015-6034170371415","2015-6034","04/04/2017 04:03:29",0.358702,"3252","7B",1,3801,271,5,2017-04-04 04:03:29,4.98686790466309,2017-04-04 04:04:48
"2015-6034170371415","2015-6034","04/04/2017 04:03:34",0.350333,"3252","7B",1,2521,320,5,2017-04-04 04:03:34,4.98834705352783,2017-04-04 04:04:53
"2015-6034170371415","2015-6034","04/04/2017 04:03:39",0.343403,"3252","7B",1,742,278,5,2017-04-04 04:03:39,4.9899890422821,2017-04-04 04:04:58
"2015-6034170371415","2015-6034","04/04/2017 04:03:44",0.334928,"3252","7B",1,1948,317,5,2017-04-04 04:03:44,4.98866415023804,2017-04-04 04:05:03
"2015-6034170371415","2015-6034","04/04/2017 04:03:49",0.327053,"3252","7B",1,1592,302,5,2017-04-04 04:03:49,4.98934602737427,2017-04-04 04:05:08
"2015-6034170371415","2015-6034","04/04/2017 04:03:54",0.319,"3252","7B",1,1393,279,5,2017-04-04 04:03:54,4.98938894271851,2017-04-04 04:05:13
"2015-6034170371415","2015-6034","04/04/2017 04:03:59",0.309013,"3252","7B",1,1468,312,5,2017-04-04 04:03:59,4.98748278617859,2017-04-04 04:05:18
"2015-6034170371415","2015-6034","04/04/2017 04:04:04",0.300797,"3252","7B",1,1259,334,5,2017-04-04 04:04:04,4.99178409576416,2017-04-04 04:05:23
"2015-6034170371415","2015-6034","04/04/2017 04:04:09",0.291582,"3252","7B",1,968,305,5,2017-04-04 04:04:09,4.98883199691772,2017-04-04 04:05:28
"2015-6034170371415","2015-6034","04/04/2017 04:04:14",0.282114,"3252","7B",1,930,306,5,2017-04-04 04:04:14,4.98875093460083,2017-04-04 04:05:33
"2015-6034170371415","2015-6034","04/04/2017 04:04:19",0.273437,"3252","7B",1,975,318,5,2017-04-04 04:04:19,4.98986411094666,2017-04-04 04:05:38
"2015-6034170371415","2015-6034","04/04/2017 04:04:24",0.266757,"3252","7B",1,682,368,5,2017-04-04 04:04:24,4.99209594726562,2017-04-04 04:05:43
"2015-6034170371415","2015-6034","04/04/2017 04:04:29",0.260778,"3252","7B",1,566,313,5,2017-04-04 04:04:29,4.99402093887329,2017-04-04 04:05:48
"2015-6034170371415","2015-6034","04/04/2017 04:01:19",0.715387,"3252","7B",1,590,340,5,2017-04-04 04:01:19,4307149.98326302,2017-04-04 04:02:38
"2015-6034170371415","2015-6034","04/24/2017 14:21:40",0.520618,"3253","25",1,1052,544,5,2017-04-24 14:21:40,5.03027606010437,2017-04-24 14:22:59
"2015-6034170371415","2015-6034","04/24/2017 14:21:50",0.582661,"3253","25",1,754,663,5,2017-04-24 14:21:50,10.0620429515839,2017-04-24 14:23:09
"2015-6034170371415","2015-6034","04/24/2017 14:22:00",0.650738,"3253","25",1,1124,447,5,2017-04-24 14:22:00,10.0680770874023,2017-04-24 14:23:19
"2015-6034170371415","2015-6034","04/24/2017 14:22:05",0.687368,"3253","25",1,1373,470,5,2017-04-24 14:22:05,5.03662991523743,2017-04-24 14:23:24
"2015-6034170371415","2015-6034","04/24/2017 14:22:10",0.725155,"3253","25",1,622,453,5,2017-04-24 14:22:10,5.03778719902039,2017-04-24 14:23:29
"2015-6034170371415","2015-6034","04/24/2017 14:22:15",0.76407,"3253","25",1,1079,434,5,2017-04-24 14:22:15,5.03891491889954,2017-04-24 14:23:34
"2015-6034170371415","2015-6034","04/24/2017 14:21:35",0.490342,"3253","25",1,1416,646,5,2017-04-24 14:21:35,6338609.38510799,2017-04-24 14:22:54
"2015-6034170371415","2015-6034","04/06/2017 14:41:52",0.065395,"3259","5B",1,2589,209,5,2017-04-06 14:41:52,35.1918430328369,2017-04-06 14:43:11
"2015-6034170371415","2015-6034","04/06/2017 14:42:02",0.122034,"3259","5B",1,4131,201,5,2017-04-06 14:42:02,10.0566389560699,2017-04-06 14:43:21
"2015-6034170371415","2015-6034","04/06/2017 14:42:07",0.151267,"3259","5B",1,5006,219,5,2017-04-06 14:42:07,5.0292329788208,2017-04-06 14:43:26
"2015-6034170371415","2015-6034","04/06/2017 14:42:12",0.181643,"3259","5B",1,7734,195,5,2017-04-06 14:42:12,5.03037595748901,2017-04-06 14:43:31
"2015-6034170371415","2015-6034","04/06/2017 14:42:17",0.214515,"3259","5B",1,770,229,5,2017-04-06 14:42:17,5.03162908554077,2017-04-06 14:43:36
"2015-6034170371415","2015-6034","04/06/2017 14:42:22",0.250003,"3259","5B",1,512,224,5,2017-04-06 14:42:22,5.03548812866211,2017-04-06 14:43:41
"2015-6034170371415","2015-6034","04/06/2017 14:41:16",0.873552,"3259","5B",1,725,279,5,2017-04-06 14:41:16,40.2613391876221,2017-04-06 14:42:35
"2015-6034170371415","2015-6034","04/09/2017 05:16:11",0.577966,"325B","E7",1,904,123,5,2017-04-09 05:16:11,14.7982270717621,2017-04-09 05:17:30
"2015-6034170371415","2015-6034","04/09/2017 05:16:16",0.510754,"325B","E7",1,434,117,5,2017-04-09 05:16:16,4.93278813362122,2017-04-09 05:17:35
"2015-6034170371415","2015-6034","04/09/2017 05:16:26",0.380163,"325B","E7",1,658,118,5,2017-04-09 05:16:26,9.86940884590149,2017-04-09 05:17:45
"2015-6034170371415","2015-6034","04/09/2017 05:16:51",0.050267,"325B","E7",1,956,127,5,2017-04-09 05:16:51,24.6701040267944,2017-04-09 05:18:10
"2015-6034170371415","2015-6034","04/09/2017 05:16:55",0.984552,"325B","E7",1,2657,129,5,2017-04-09 05:16:55,4.93428492546082,2017-04-09 05:18:14
"2015-6034170371415","2015-6034","04/09/2017 05:17:00",0.918534,"325B","E7",1,1531,131,5,2017-04-09 05:17:00,4.93398213386536,2017-04-09 05:18:19
"2015-6034170371415","2015-6034","04/09/2017 05:17:05",0.853846,"325B","E7",1,4572,139,5,2017-04-09 05:17:05,4.93531203269958,2017-04-09 05:18:24
"2015-6034170371415","2015-6034","04/09/2017 05:17:10",0.788861,"325B","E7",1,4278,133,5,2017-04-09 05:17:10,4.93501496315002,2017-04-09 05:18:29
"2015-6034170371415","2015-6034","04/09/2017 05:17:15",0.725901,"325B","E7",1,6100,118,5,2017-04-09 05:17:15,4.93585896492004,2017-04-09 05:18:34
"2015-6034170371415","2015-6034","04/09/2017 05:17:20",0.663718,"325B","E7",1,4514,150,5,2017-04-09 05:17:20,4.93667507171631,2017-04-09 05:18:39
"2015-6034170371415","2015-6034","04/09/2017 05:17:25",0.602846,"325B","E7",1,4099,143,5,2017-04-09 05:17:25,4.93912792205811,2017-04-09 05:18:44
"2015-6034170371415","2015-6034","04/09/2017 05:17:30",0.543102,"325B","E7",1,4146,129,5,2017-04-09 05:17:30,4.93868613243103,2017-04-09 05:18:49
"2015-6034170371415","2015-6034","04/09/2017 05:17:35",0.483435,"325B","E7",1,1385,121,5,2017-04-09 05:17:35,4.93866682052612,2017-04-09 05:18:54
"2015-6034170371415","2015-6034","04/09/2017 05:17:40",0.421291,"325B","E7",1,2449,122,5,2017-04-09 05:17:40,4.93642115592957,2017-04-09 05:18:59
"2015-6034170371415","2015-6034","04/09/2017 05:17:50",0.300997,"325B","E7",1,510,112,5,2017-04-09 05:17:50,9.87970590591431,2017-04-09 05:19:09
"2015-6034170371415","2015-6034","04/09/2017 05:18:00",0.179978,"325B","E7",1,940,133,5,2017-04-09 05:18:00,9.87898087501526,2017-04-09 05:19:19
"2015-6034170371415","2015-6034","04/09/2017 05:18:19",0.930811,"325B","E7",1,481,124,5,2017-04-09 05:18:19,19.7508330345154,2017-04-09 05:19:38
"2015-6034170371415","2015-6034","04/09/2017 05:18:24",0.869022,"325B","E7",1,397,133,5,2017-04-09 05:18:24,4.93821096420288,2017-04-09 05:19:43
"2015-6034170371415","2015-6034","04/09/2017 05:15:56",0.779739,"325B","E7",1,510,117,5,2017-04-09 05:15:56,4698240.47608185,2017-04-09 05:17:15
"2015-6034170371415","2015-6034","04/03/2017 21:12:04",0.192806,"3265","46",1,2570,426,5,2017-04-03 21:12:04,10.055438041687,2017-04-03 21:13:23
"2015-6034170371415","2015-6034","04/03/2017 21:12:09",0.220005,"3265","46",1,6367,391,5,2017-04-03 21:12:09,5.02719902992249,2017-04-03 21:13:28
"2015-6034170371415","2015-6034","04/03/2017 21:12:14",0.248331,"3265","46",1,9796,393,5,2017-04-03 21:12:14,5.0283260345459,2017-04-03 21:13:33
"2015-6034170371415","2015-6034","04/03/2017 21:12:19",0.278774,"3265","46",1,11351,388,5,2017-04-03 21:12:19,5.03044295310974,2017-04-03 21:13:38
"2015-6034170371415","2015-6034","04/03/2017 21:12:24",0.31239,"3265","46",1,4874,377,5,2017-04-03 21:12:24,5.033616065979,2017-04-03 21:13:43
"2015-6034170371415","2015-6034","04/03/2017 21:12:29",0.344706,"3265","46",1,3852,376,5,2017-04-03 21:12:29,5.03231596946716,2017-04-03 21:13:48
"2015-6034170371415","2015-6034","04/03/2017 21:12:34",0.379546,"3265","46",1,4695,457,5,2017-04-03 21:12:34,5.03483986854553,2017-04-03 21:13:53
"2015-6034170371415","2015-6034","04/03/2017 21:12:39",0.41536,"3265","46",1,2515,455,5,2017-04-03 21:12:39,5.03305888175964,2017-04-03 21:13:58
"2015-6034170371415","2015-6034","04/03/2017 21:12:44",0.450728,"3265","46",1,1009,452,5,2017-04-03 21:12:44,5.03333783149719,2017-04-03 21:14:03
"2015-6034170371415","2015-6034","04/03/2017 21:12:49",0.485938,"3265","46",1,1023,373,5,2017-04-03 21:12:49,5.03375601768494,2017-04-03 21:14:08
"2015-6034170371415","2015-6034","04/03/2017 21:12:54",0.518589,"3265","46",1,994,381,5,2017-04-03 21:12:54,5.0326509475708,2017-04-03 21:14:13
"2015-6034170371415","2015-6034","04/03/2017 21:12:59",0.552229,"3265","46",1,1318,374,5,2017-04-03 21:12:59,5.03363990783691,2017-04-03 21:14:18
"2015-6034170371415","2015-6034","04/03/2017 21:11:54",0.137368,"3265","46",1,838,468,5,2017-04-03 21:11:54,4290354.12302685,2017-04-03 21:13:13
"2015-6034170371415","2015-6034","04/07/2017 10:41:58",0.5106,"326D","84",1,2405,130,5,2017-04-07 10:41:58,4.99125599861145,2017-04-07 10:43:17
"2015-6034170371415","2015-6034","04/07/2017 10:42:03",0.502518,"326D","84",1,3891,137,5,2017-04-07 10:42:03,4.99191784858704,2017-04-07 10:43:22
"2015-6034170371415","2015-6034","04/07/2017 10:42:08",0.496237,"326D","84",1,6594,152,5,2017-04-07 10:42:08,4.99371910095215,2017-04-07 10:43:27
"2015-6034170371415","2015-6034","04/07/2017 10:42:13",0.492211,"326D","84",1,4341,173,5,2017-04-07 10:42:13,4.99597406387329,2017-04-07 10:43:32
"2015-6034170371415","2015-6034","04/07/2017 10:42:18",0.490691,"326D","84",1,2668,205,5,2017-04-07 10:42:18,4.99701595306396,2017-04-07 10:43:37
"2015-6034170371415","2015-6034","04/07/2017 10:42:23",0.489382,"326D","84",1,1008,193,5,2017-04-07 10:42:23,4.99747610092163,2017-04-07 10:43:42
"2015-6034170371415","2015-6034","04/07/2017 10:42:28",0.489144,"326D","84",1,593,176,5,2017-04-07 10:42:28,4.99976205825806,2017-04-07 10:43:47
"2015-6034170371415","2015-6034","04/07/2017 10:42:43",0.48599,"326D","84",1,549,182,5,2017-04-07 10:42:43,14.9968459606171,2017-04-07 10:44:02
"2015-6034170371415","2015-6034","04/07/2017 10:42:48",0.483822,"326D","84",1,498,148,5,2017-04-07 10:42:48,4.99783205986023,2017-04-07 10:44:07
"2015-6034170371415","2015-6034","04/07/2017 10:41:53",0.519344,"326D","84",1,1123,141,5,2017-04-07 10:41:53,74.9124910831451,2017-04-07 10:43:12
"2015-6034170371415","2015-6034","04/04/2017 15:10:39",0.164219,"328A","EE",1,1720,313,5,2017-04-04 15:10:39,25.1124379634857,2017-04-04 15:11:58
"2015-6034170371415","2015-6034","04/04/2017 15:10:49",0.211613,"328A","EE",1,3586,286,5,2017-04-04 15:10:49,10.0473940372467,2017-04-04 15:12:08
"2015-6034170371415","2015-6034","04/04/2017 15:10:54",0.236214,"328A","EE",1,5292,347,5,2017-04-04 15:10:54,5.02330493927002,2017-04-04 15:12:13
"2015-6034170371415","2015-6034","04/04/2017 15:10:59",0.262501,"328A","EE",1,423,356,5,2017-04-04 15:10:59,5.02433300018311,2017-04-04 15:12:18
